dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao
Remissivo,PROJETO DE LEI,PL,1854,1985,DEPUTADO GERALDO RIBEIRO                   PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS TÉCNICOS
INDUSTRIAIS DE TIMÓTEO, COM SEDE EM TIMÓTEO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TIMÓTEO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-19,000147502,PL. 1854 1985 - PROJETO DE LEI,2797,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9113 1985 - LEI ORDINÁRIA,20120126,1110,rosanacf,1985-10-17,"list(passo = 1, data = ""1985-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 8 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 26 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 6 12 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 12 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9113/1985,LEI 9113 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1853,1985,DEPUTADO ANTÔNIO FARIA                     PMDB,CRIA O DIA ESTADUAL DE REABILITAÇÃO.,"ASSISTÊNCIA SOCIAL
SAÚDE PÚBLICA
PESSOA COM DEFICIÊNCIA","CRIAÇÃO, DIA, REABILITAÇÃO, PESSOA COM DEFICIÊNCIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-19,000147503,PL. 1853 1985 - PROJETO DE LEI,2230,DELIBERAÇÃO DE PLENÁRIO,"ASSISTÊNCIA SOCIAL
CALENDÁRIO
PESSOA COM DEFICIÊNCIA
SAÚDE PÚBLICA",LEI 9331 1986 - LEI ORDINÁRIA,20150831,1710,malves,1985-10-17,"list(passo = 1, data = ""1985-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 6 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 9 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 10 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 10 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 5 9 1986\nAÇÃO SOCIAL\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CLODESMIDT RIANI\nPUBLICAÇÃO: 5 9 1986\nCULTURA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 5 9 1986\nAÇÃO SOCIAL\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JAIME MARTINS\nPUBLICAÇÃO: 27 9 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 21 10 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 11 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2230, nome = ""DEPUTADO ANTÔNIO FARIA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9331/1986,LEI 9331 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1852,1985,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO DAS ASSOCIAÇÕES DE
MORADORES DE BAIRROS DE SÃO LOURENÇO, COM SEDE EM SÃO LOURENÇO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO LOURENÇO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-19,000147504,PL. 1852 1985 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9106 1985 - LEI ORDINÁRIA,20120126,1434,rosanacf,1985-10-17,"list(passo = 1, data = ""1985-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 8 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 26 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 6 12 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9106/1985,LEI 9106 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1851,1985,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS MORADORES DO
BAIRRO NOSSA SENHORA DE LOURDES, COM SEDE EM SÃO LOURENÇO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO LOURENÇO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-19,000147505,PL. 1851 1985 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9105 1985 - LEI ORDINÁRIA,20120126,1111,rosanacf,1985-10-17,"list(passo = 1, data = ""1985-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 8 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 26 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 6 12 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9105/1985,LEI 9105 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1850,1985,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"AUTORIZA A REVISÃO DO PERCENTUAL ASSEGURADO A VIÚVA DE DELEGADO
DA POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS. (PENSÃO MENSAL E
VITALÍCIA, CORRESPONDENTE A 70% DO VALOR DA ÚLTIMA
REMUNERAÇÃO DO CÔNJUGE).",NA,NA,PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-17,000147506,PL. 1850 1985 - PROJETO DE LEI,1697,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1985-10-15,"list(passo = 1, data = ""1985-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 4 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 10 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 27 9 1986\nAÇÃO SOCIAL\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 27 9 1986\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 27 9 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 25 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 2 12 1986\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 19 12 1986\nVETO MANTIDO."")",list(),list(),NULL,N,NA,NA,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1849,1985,DEPUTADO JOÃO PINTO RIBEIRO                PMDB,"AUTORIZA O PODER EXECUTIVO A INTRODUZIR O ENSINO DA DISCIPLINA
NOÇÕES DE VALORES DA NUTRIÇÃO NO CURRÍCULO DA REDE DE
ENSINO DO ESTADO. (PRIMEIRA A OITAVA SÉRIES DO PRIMEIRO GRAU).",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-10-17,000147507,PL. 1849 1985 - PROJETO DE LEI,1685,NA,NA,NA,20090427,1559,m17663,1985-10-15,"list(passo = 1, data = ""1985-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1685, nome = ""DEPUTADO JOÃO PINTO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1848,1985,DEPUTADO KEMIL KUMAIRA                     PSDB,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL SANTA CRUZ, DO POVOADO DE SANTA CRUZ,
MUNICÍPIO DE NOVO CRUZEIRO.
(DENOMINAÇÃO: ESCOLA ESTADUAL ANTÔNIO RAMOS DE SOUZA).",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, NOVO CRUZEIRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-17,000147508,PL. 1848 1985 - PROJETO DE LEI,1695,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9168 1986 - LEI ORDINÁRIA,20120424,0930,rosanacf,1985-10-15,"list(passo = 1, data = ""1985-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 26 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 18 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 23 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9168/1986,LEI 9168 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1847,1985,DEPUTADO KEMIL KUMAIRA                     PSDB,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL DO ROCHEDO, LOCALIZADA NO POVOADO DE
CÓRREGO DO ROCHEDO, MUNICÍPIO DE NOVO CRUZEIRO.
(DENOMINAÇÃO: ESCOLA ESTADUAL JOSÉ MENDES BARBOSA).",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, NOVO CRUZEIRO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-17,000147509,PL. 1847 1985 - PROJETO DE LEI,1695,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9145 1986 - LEI ORDINÁRIA,20120424,0931,rosanacf,1985-10-15,"list(passo = 1, data = ""1985-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 26 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 13 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 1 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9145/1986,LEI 9145 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1846,1985,DEPUTADO MENDES BARROS                     PMDB,"DÁ A DENOMINAÇÃO DE PRESIDENTE JUSCELINO KUBITSCHEK À ESCOLA ESTADUAL
31 DE MARÇO, DO BAIRRO JARDIM DO TREVO, DA CIDADE DE GOVERNADOR
VALADARES.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, GOVERNADOR VALADARES.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-10-17,000147510,PL. 1846 1985 - PROJETO DE LEI,1688,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120424,0932,rosanacf,1985-10-15,"list(passo = 1, data = ""1985-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1845,1985,DEPUTADO OTACÍLIO MIRANDA                  PDT,"DÁ AO POSTO DE SAÚDE DE SÃO JOÃO EVANGELISTA A DENOMINAÇÃO DE DR.
LÚCIO FLÁVIO ALBUQUERQUE.",NA,"DENOMINAÇÃO, POSTO DE SAÚDE, MUNICÍPIO, SÃO JOÃO EVANGELISTA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-17,000147511,PL. 1845 1985 - PROJETO DE LEI,2048,NA,PRÓPRIO PÚBLICO,LEI 9151 1986 - LEI ORDINÁRIA,20120424,0933,rosanacf,1985-10-15,"list(passo = 1, data = ""1985-10-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RAIMUNDO ALBERGARIA\nPUBLICAÇÃO: 3 12 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 21 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 8 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2048, nome = ""DEPUTADO OTACÍLIO MIRANDA"", partido = ""PDT"")",NA,NA,/legislacao/mineira/LEI/9151/1986,LEI 9151 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1843,1985,GOVERNADOR DO ESTADO,"CRIA CARGOS DE PROVIMENTO EFETIVO NO ANEXO I DO DECRETO 16409, DE 10 DE
JULHO DE 1974, E DÁ OUTRAS PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CRIAÇÃO, CARGO EFETIVO, SERVIÇAL, ESPECIFICAÇÃO, CÓDIGO, SÍMBOLO,
VENCIMENTOS, DESTINAÇÃO, QUADRO SETORIAL, SECRETARIA DE ESTADO DE
EDUCAÇÃO (SEE), ALTERAÇÃO, QUADRO PERMANENTE, EXECUTIVO.
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO SUPLEMENTAR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-16,000147512,PL. 1843 1985 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"SECRETARIA DE ESTADO
PESSOAL
EDUCAÇÃO",LEI 9031 1985 - LEI ORDINÁRIA,20140218,1413,rosanacf,1985-10-14,"list(passo = 1, data = ""1985-10-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1985\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 26 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 5 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1985"")",list(),list(),"list(descricao = ""MSG 790 1985"")",N,NA,NA,NULL,NA,DEC 16409 1974 - DECRETO,/legislacao/mineira/LEI/9031/1985,LEI 9031 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1842,1985,GOVERNADOR DO ESTADO,"CRIA CARGOS E CLASSE NO QUADRO PERMANENTE A QUE SE REFERE O DECRETO
16409, DE 10 DE JULHO DE 1974, E DÁ OUTRAS PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
SEGURANÇA PÚBLICA","CRIAÇÃO, CARGO EM COMISSÃO, ASSESSOR, CLASSE, CARGO EFETIVO,
FISIOTERAPEUTA, QUADRO PERMANENTE, EXECUTIVO, INCLUSÃO, QUADRO
SETORIAL, SERVIDOR, (PMMG).
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO SUPLEMENTAR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-16,000147513,PL. 1842 1985 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)
PESSOAL",LEI 9032 1985 - LEI ORDINÁRIA,20131014,1638,rosanacf,1985-10-14,"list(passo = 1, data = ""1985-10-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 10 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1985\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 26 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 5 11 1985 (ERRATA PUBLICADA EM 19 11 1985)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1985"")",list(),list(),"list(descricao = ""MSG 789 1985"")",N,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/9032/1985,LEI 9032 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
