dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,indexacao,autoresEstruturados,local,arquivamento,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,1118,1984,DEPUTADO GERALDO RIBEIRO                   PMDB,"DECLARA DE UTILIDADE PÚBLICA O DIRETÓRIO ACADÊMICO OSCAR NIEMEYER,
DO CURSO DE ENGENHARIA INDUSTRIAL DA PONTIFÍCIA UNIVERSIDADE
CATÓLICA DE MINAS GERAIS - CAMPUS DE CORONEL FABRICIANO, NO
MUNICÍPIO DO MESMO NOME.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-12-01,000148244,PL. 1118 1984 - PROJETO DE LEI,2797,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9155 1986 - LEI ORDINÁRIA,20120127,1112,rosanacf,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 18 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 27 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 19 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 5 1986"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CORONEL FABRICIANO.","list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/9155/1986,LEI 9155 1986 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1117,1984,DEPUTADO GERALDO RIBEIRO                   PMDB,"AUTORIZA O GOVERNO DO ESTADO A DOAR TERRENO AO SINDICATO DOS
TRABALHADORES RURAIS, COM SEDE NA CIDADE DE MESQUITA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-01,000148313,PL. 1117 1984 - PROJETO DE LEI,2797,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 9127 1986 - LEI ORDINÁRIA,19980101,NA,Carga,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 3 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 26 11 1985\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 26 11 1985\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 26 11 1985\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 8 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 21 3 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 4 1986"")",list(),list(),NULL,N,NA,"list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/9127/1986,LEI 9127 1986 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1116,1984,DEPUTADO ADEMIR LUCAS                      PMDB,"DÁ DENOMINAÇÃO DE FRANCISCO PAOLINELLI (DR. DUTE) AO CENTRO DE SAÚDE DA
CIDADE DE CARMÓPOLIS DE MINAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-12-01,000148245,PL. 1116 1984 - PROJETO DE LEI,2030,NA,PRÓPRIO PÚBLICO,NA,20120425,0958,rosanacf,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"DENOMINAÇÃO, CENTRO DE SAÚDE, MUNICÍPIO, CARMÓPOLIS DE MINAS.","list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1115,1984,DEPUTADO ADEMIR LUCAS                      PMDB,"DÁ A DENOMINAÇÃO DE CEL. JOSÉ BENJAMIM DE CASTRO À ESCOLA ESTADUAL
DO BAIRRO SÃO GABRIEL, DA CIDADE DE BELO HORIZONTE.",NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1984-12-01,000148246,PL. 1115 1984 - PROJETO DE LEI,2030,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120425,1000,rosanacf,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nRETIRADO PELO AUTOR.\nARQUIVADO EM 25 6 1986."")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BELO HORIZONTE.","list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1114,1984,DEPUTADO FERNANDO RAINHO                   PDS,"DECLARA DE UTILIDADE PÚBLICA O BANCO DE OLHOS DE JUIZ DE FORA, COM
SEDE NA CIDADE DE JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148248,PL. 1114 1984 - PROJETO DE LEI,2796,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8864 1985 - LEI ORDINÁRIA,20120127,1112,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 8 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 30 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 20 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.","list(id = 2796, nome = ""DEPUTADO FERNANDO RAINHO"", partido = ""PDS"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8864/1985,LEI 8864 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1113,1984,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DÁ A DENOMINAÇÃO DE PROFESSORA HEDIVIRGES PACHECO OTÔNI À E. E. DE
NOVA MÓDICA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148249,PL. 1113 1984 - PROJETO DE LEI,1471,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8939 1985 - LEI ORDINÁRIA,20120425,1001,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 4 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 6 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 9 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 25 6 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 8 8 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 11 9 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 9 1985"")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, NOVA MÓDICA.","list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8939/1985,LEI 8939 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1112,1984,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS A
ORLANDO VILLAS BOAS.","DIREITOS HUMANOS
NEGROS, ÍNDIOS, POVOS E COMUNIDADES TRADICIONAIS",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148250,PL. 1112 1984 - PROJETO DE LEI,2052,DELIBERAÇÃO DE PLENÁRIO,"DIREITOS HUMANOS
HOMENAGEM",LEI 8885 1985 - LEI ORDINÁRIA,20150902,1642,malves,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 6 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 25 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 6 1985\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO CEL. LEONEL ARCHANJO AFFONSO\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 1 6 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 20 6 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CLEBER LIMA\nPUBLICAÇÃO: 6 7 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1985"")",list(),list(),NULL,N,"CONCESSÃO HONORÍFICA, CIDADANIA.","list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8885/1985,LEI 8885 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1111,1984,DEPUTADO RONALDO CARVALHO                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO SANTARRITENSE DE SAÚDE E A
ASSISTÊNCIA SOCIAL, COM SEDE EM SANTA RITA DO SAPUCAÍ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148251,PL. 1111 1984 - PROJETO DE LEI,2814,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8870 1985 - LEI ORDINÁRIA,20120127,1113,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 7 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 30 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 20 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SANTA RITA DO SAPUCAÍ.","list(id = 2814, nome = ""DEPUTADO RONALDO CARVALHO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8870/1985,LEI 8870 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1110,1984,DEPUTADO RONALDO CARVALHO                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE LAR DA
TIANINHA DA CIDADE DE ITAJUBÁ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148252,PL. 1110 1984 - PROJETO DE LEI,2814,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9335 1986 - LEI ORDINÁRIA,20120127,1114,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 9 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 18 9 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NEIF JABUR\nPUBLICAÇÃO: 9 10 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 6 11 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 11 1986"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAJUBÁ.","list(id = 2814, nome = ""DEPUTADO RONALDO CARVALHO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/9335/1986,LEI 9335 1986 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1109,1984,DEPUTADO JOSÉ SANTANA                      PDS,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA LIBERDADE, DISCIPLINA
E JUSTIÇA NÚMERO 129, DE PORTEIRINHA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148253,PL. 1109 1984 - PROJETO DE LEI,1680,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8887 1985 - LEI ORDINÁRIA,20120127,1114,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 1 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 30 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 27 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PORTEIRINHA.","list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8887/1985,LEI 8887 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1108,1984,DEPUTADO FELIPE NERI                       PMDB,"TORNA OBRIGATÓRIA A REALIZAÇÃO SEMANAL DE SESSÃO CÍVICA NAS
ESCOLAS DA REDE ESTADUAL, COM A EFETIVA PARTICIPAÇÃO DOS
PROFESSORES E ALUNOS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-11-29,000148254,PL. 1108 1984 - PROJETO DE LEI,2795,NA,NA,NA,20090401,1045,m17663,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 6 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ DA CONCEIÇÃO\nPUBLICAÇÃO: 20 5 1986\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 20 5 1986\nEDUCAÇÃO\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 4 7 1986\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),"list(expressao = ""(PL adj 1793 adj 1985[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1793 1985"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1793+adj+1985%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1793, ano = 1985)",NULL,N,NA,"list(id = 2795, nome = ""DEPUTADO FELIPE NERI"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1107,1984,DEPUTADO CLEUBER CARNEIRO                  PFL,DÁ A DENOMINAÇÃO DE DR. JOÃO CUNHA ORTIGA AO FÓRUM DA COMARCA DE MANGA.,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148255,PL. 1107 1984 - PROJETO DE LEI,2034,NA,PRÓPRIO PÚBLICO,LEI 8865 1985 - LEI ORDINÁRIA,20120425,1002,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HUGO CAMPOS\nPUBLICAÇÃO: 8 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 31 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 20 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1985"")",list(),list(),NULL,N,"DENOMINAÇÃO, FÓRUM, COMARCA DE MANGA.","list(id = 2034, nome = ""DEPUTADO CLEUBER CARNEIRO"", partido = ""PFL"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8865/1985,LEI 8865 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1106,1984,DEPUTADO MANOEL CONEGUNDES                 PMDB,"DISPÕE SOBRE CARTÓRIOS DE REGISTRO DE IMÓVEIS DE COMARCAS EXTINTAS, NO
CASO DE VACÂNCIA DO CARGO DO TITULAR.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-11-29,000148256,PL. 1106 1984 - PROJETO DE LEI,2807,NA,NA,NA,20120530,1605,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 2807, nome = ""DEPUTADO MANOEL CONEGUNDES"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1105,1984,DEPUTADO JOÃO PEDRO GUSTIN                 PSDB,"DECLARA DE UTILIDADE PÚBLICA A FEDERAÇÃO MINEIRA DE FUTEBOL DE
SALÃO, COM SEDE EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-23,000148258,PL. 1105 1984 - PROJETO DE LEI,1462,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8894 1985 - LEI ORDINÁRIA,20120127,1115,rosanacf,1984-11-21,"list(passo = 1, data = ""1984-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 8 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 24 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 12 6 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 7 8 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 8 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1462, nome = ""DEPUTADO JOÃO PEDRO GUSTIN"", partido = ""PSDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8894/1985,LEI 8894 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1104,1984,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PROTEÇÃO À
MATERNIDADE E À INFÂNCIA DE CAPIM BRANCO - APAMI, DO MUNICÍPIO DE
CAPIM BRANCO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-23,000148259,PL. 1104 1984 - PROJETO DE LEI,2052,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8930 1985 - LEI ORDINÁRIA,20120127,1115,rosanacf,1984-11-21,"list(passo = 1, data = ""1984-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 6 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 9 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 25 6 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 8 8 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PAULO ALMADA\nPUBLICAÇÃO: 12 9 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 9 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAPIM BRANCO.","list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8930/1985,LEI 8930 1985 - LEI ORDINÁRIA
