dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,legislacaoCitada,local,norma,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,autoresEstruturados,observacao,tema,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao
Remissivo,PROJETO DE LEI,PL,1514,1981,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA DE SAMBA UNIDOS DE VISCONDE
DO RIO BRANCO, COM SEDE EM VISCONDE DO RIO BRANCO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, VISCONDE DO RIO BRANCO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-31,000150161,PL. 1514 1981 - PROJETO DE LEI,2115,UTILIDADE PÚBLICA,NA,NA,LEI 8189 1982 - LEI ORDINÁRIA,NA,20120131,1512,rosanacf,1981-10-29,"list(passo = 1, data = ""1981-10-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 18 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 1 4 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 16 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 5 1982"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8189/1982,LEI 8189 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1512,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL FRANCISCO SILVEIRA FILHO À ESCOLA
ESTADUAL DE BOM RETIRO, MUNICÍPIO DE SANTA RITA DO SAPUCAÍ.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SANTA RITA DO
SAPUCAÍ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-30,000150163,PL. 1512 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8185 1982 - LEI ORDINÁRIA,NA,20120507,1654,rosanacf,1981-10-28,"list(passo = 1, data = ""1981-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 18 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 1 4 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 16 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 5 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8185/1982,LEI 8185 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1511,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL JOAQUIM BASÍLIO DA SILVA À ESCOLA
ESTADUAL DO BAIRRO CUBATÃO, NO MUNICÍPIO DE PEDRALVA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PEDRALVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-30,000150164,PL. 1511 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8184 1982 - LEI ORDINÁRIA,NA,20120507,1655,rosanacf,1981-10-28,"list(passo = 1, data = ""1981-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 18 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 1 4 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 16 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 5 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8184/1982,LEI 8184 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1510,1981,DEPUTADO ROBERTO JUNQUEIRA                 PDS,"DÁ A DENOMINAÇÃO DE DR. CORNÉLIO TAVARES HOVELACQUE AO FÓRUM DA COMARCA
DE POÇOS DE CALDAS.","DENOMINAÇÃO, FÓRUM, COMARCA DE POÇOS DE CALDAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-29,000150165,PL. 1510 1981 - PROJETO DE LEI,2051,PRÓPRIO PÚBLICO,NA,NA,LEI 8351 1982 - LEI ORDINÁRIA,NA,20120507,1655,rosanacf,1981-10-27,"list(passo = 1, data = ""1981-10-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 11 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 2 11 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982"")",list(),list(),NULL,N,NA,"list(id = 2051, nome = ""DEPUTADO ROBERTO JUNQUEIRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8351/1982,LEI 8351 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1509,1981,DEPUTADO DOMINGOS LANNA                    PFL,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE AMPARO DO SERRA
IMÓVEL QUE MENCIONA.","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, AMPARO DA SERRA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-29,000150166,PL. 1509 1981 - PROJETO DE LEI,1679,IMÓVEL,NA,NA,LEI 8207 1982 - LEI ORDINÁRIA,NA,20120605,1714,rosanacf,1981-10-27,"list(passo = 1, data = ""1981-10-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 4 1982, COM EMENDAS\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 12 1981\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 12 1981\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 12 1981\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 16 4 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 28 4 1982, 12 5 1982 E 15 5 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1982"")",list(),list(),NULL,N,NA,"list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",NA,NA,/legislacao/mineira/LEI/8207/1982,LEI 8207 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1508,1981,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO NOSSO LAR, COM SEDE NA
VILA EUGÊNIO FRANKLIN, NO MUNICÍPIO DE ALPERCATA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALPERCATA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-29,000150167,PL. 1508 1981 - PROJETO DE LEI,1471,UTILIDADE PÚBLICA,NA,NA,LEI 8253 1982 - LEI ORDINÁRIA,NA,20120131,1513,rosanacf,1981-10-27,"list(passo = 1, data = ""1981-10-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 6 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 6 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 27 5 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 10 6 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 25 6 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1982"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/8253/1982,LEI 8253 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1507,1981,DEPUTADO JOÃO NAVARRO                      PDS,"DECLARA DE UTILIDADE PÚBLICA A COMUNIDADE ESPÍRITA A CASA DO
CAMINHO, COM SEDE NA CIDADE DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-28,000150168,PL. 1507 1981 - PROJETO DE LEI,311,UTILIDADE PÚBLICA,NA,NA,LEI 8135 1981 - LEI ORDINÁRIA,NA,20120131,1513,rosanacf,1981-10-23,"list(passo = 1, data = ""1981-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 11 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 12 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 17 11 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 2 12 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 12 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 12 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8135/1981,LEI 8135 1981 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1506,1981,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"VEDA A COBRANÇA E O RECEBIMENTO DE PERCENTUAL INCIDENTE SOBRE
TARIFAS DE TRANSPORTES COLETIVOS URBANOS, POR PARTE DE ÓRGÃOS
PÚBLICOS ESTADUAIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-10-28,000150169,PL. 1506 1981 - PROJETO DE LEI,74,NA,NA,ARQUIVO,NA,19830131,20090406,0947,m17663,1981-10-23,"list(passo = 1, data = ""1981-10-23"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1505,1981,GOVERNADOR DO ESTADO,"ALTERA A REDAÇÃO DO ART. 37 DA LEI 7399, DE 1 12 1978, QUE
CONTÉM O REGIMENTO DE CUSTAS E EMOLUMENTOS DO ESTADO DE MINAS
GERAIS E ACRESCENTA-LHE PARÁGRAFO ÚNICO. (DEFINE COMO VALOR DE
REFERÊNCIA O ESTABELECIDO PARA A REGIÃO DO ESTADO DE MINAS GERAIS,
VIGENTE EM 1 11 1981, DESTINADO AO CÁLCULO DAS CUSTAS E
EMOLUMENTOS CUJOS VALORES PODERÃO SER ALTERADOS POR ATO DO
TRIBUNAL DE JUSTIÇA).",NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1981-10-23,000150170,PL. 1505 1981 - PROJETO DE LEI,NA,NA,NA,NA,NA,NA,19980101,NA,Carga,1981-10-21,"list(passo = 1, data = ""1981-10-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nEMENDAS PUBLICADAS NO DL EM 4 11 1981\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATORES: DEP. NARCISO MICHELLI, DEP. ROBERTO JUNQUEIRA E\nDEP. RUFINO NETO\nPUBLICAÇÃO: 7 11 1981\nDEVOLVIDO AO GOVERNADOR, ATRAVÉS DO OFÍCIO 590/1981, PUBLICADO\nEM 11 11 1981."")",list(),list(),"list(descricao = ""MSG 581 1981"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1504,1981,GOVERNADOR DO ESTADO,"MODIFICA A RESOLUÇÃO 61, DO TRIBUNAL DE JUSTIÇA, DE 8 12 1975,
QUE CONTÉM A ORGANIZAÇÃO E DIVISÃO JUDICIÁRIAS DO ESTADO DE
MINAS GERAIS, ALTERADA PELA LEI 7655, DE 21 12 1979, E DÁ
OUTRAS PROVIDÊNCIAS. (ATRIBUI AOS JUÍZES SUBSTITUTOS DA COMARCA
DE BELO HORIZONTE A CLASSIFICAÇÃO DE JUÍZES DE ENTRÂNCIA ESPECIAL,
DISPÕE SOBRE A REMOÇÃO VOLUNTÁRIA, A COMPETÊNCIA DO SERVENTUÁRIO
DE FORNECER INFORMAÇÕES NECESSÁRIAS AO PROCESSAMENTO DE DADOS,
TRATA DOS VENCIMENTOS DA MAGISTRATURA, DO CONSELHO E DO AUDITOR DO
TRIBUNAL DE CONTAS, ELEVA PARA TRINTA POR CENTO O PERCENTUAL DA
GRATIFICAÇÃO DE REPRESENTAÇÃO).","ALTERAÇÃO, ORGANIZAÇÃO JUDICIÁRIA, CLASSIFICAÇÃO, REMOÇÃO, JUIZ
SUBSTITUTO, ENTRÂNCIA ESPECIAL.
DISPOSIÇÃO, VENCIMENTOS, JUIZ SUBSTITUTO, ENTRÂNCIA ESPECIAL, JUSTIÇA
MILITAR.
ALTERAÇÃO, GRATIFICAÇÃO DE REPRESENTAÇÃO, VENCIMENTOS, CONSELHEIRO,
AUDITOR, (TCMG), MAGISTRATURA.
ALTERAÇÃO, RESOLUÇÃO, TRIBUNAL DE JUSTIÇA DO ESTADO DE MINAS GERAIS
(TJMG), ORGANIZAÇÃO JUDICIÁRIA, ACRÉSCIMO,
FORNECIMENTO, CORREGEDORIA DA JUSTIÇA, INFORMAÇÃO, PROCESSAMENTO DE
DADOS.
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO SUPLEMENTAR, PAGAMENTO,
VENCIMENTOS, VANTAGENS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-23,000150171,PL. 1504 1981 - PROJETO DE LEI,,"ORGANIZAÇÃO JUDICIÁRIA
PESSOAL
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCMG)
TRIBUNAL DE JUSTIÇA DO ESTADO DE MINAS GERAIS (TJMG)",NA,NA,LEI 8112 1981 - LEI ORDINÁRIA,NA,20160309,1246,m20993,1981-10-21,"list(passo = 1, data = ""1981-10-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nEMENDAS PUBLICADAS NO DL EM 31 10 1981\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATORES: DEP. EMÍLIO HADDAD E DEP. MENDES BARROS\n(NÃO HOUVE PARECER DA COMISSÃO DE SERVIÇO PÚBLICO)\nPUBLICAÇÃO: 20 11 1981\nESGOTADO O PRAZO REGIMENTAL\nPROJETO ENVIADO À SANÇÃO\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 12 1981"")",list(),list(),"list(descricao = ""MSG 580 1981"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,ADMINISTRAÇÃO PÚBLICA,/legislacao/mineira/LEI/8112/1981,LEI 8112 1981 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1503,1981,GOVERNADOR DO ESTADO,"DISPÕE SOBRE OS VENCIMENTOS DOS CARGOS DO MINISTÉRIO PÚBLICO E
DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-23,000150172,PL. 1503 1981 - PROJETO DE LEI,,"MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS (MPMG)
PESSOAL",NA,NA,LEI 8111 1981 - LEI ORDINÁRIA,NA,20131016,1430,rosanacf,1981-10-21,"list(passo = 1, data = ""1981-10-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 11 11 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 11 1981\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 11 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 13 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 12 1981"")",list(),list(),"list(descricao = ""MSG 579 1981"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,ADMINISTRAÇÃO PÚBLICA,/legislacao/mineira/LEI/8111/1981,LEI 8111 1981 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1502,1981,DEPUTADO FÁBIO VASCONCELLOS                ARENA,"AUTORIZA O PODER EXECUTIVO A CRIAR A ESTÂNCIA CLIMÁTICA DE
ARAPONGA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-10-22,000150173,PL. 1502 1981 - PROJETO DE LEI,1197,NA,NA,ARQUIVO,NA,19830131,20090406,0946,m17663,1981-10-20,"list(passo = 1, data = ""1981-10-20"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1197, nome = ""DEPUTADO FÁBIO VASCONCELLOS"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1501,1981,DEPUTADO MENDES BARROS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O CLUBE DOS JOVENS DE GOVERNADOR
VALADARES, COM SEDE EM GOVERNADOR VALADARES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, GOVERNADOR VALADARES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-22,000150174,PL. 1501 1981 - PROJETO DE LEI,1688,UTILIDADE PÚBLICA,NA,NA,LEI 8157 1982 - LEI ORDINÁRIA,NA,20120131,1514,rosanacf,1981-10-20,"list(passo = 1, data = ""1981-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 3 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 15 3 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 1 12 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CAMILO MACHADO\nPUBLICAÇÃO: 18 3 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 4 1982"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/8157/1982,LEI 8157 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1500,1981,GOVERNADOR DO ESTADO,"MODIFICA A REDAÇÃO DO ART. 201 DA LEI 7109, DE 13 10 1977, QUE CONTÉM O
ESTATUTO DO PESSOAL DO MAGISTÉRIO PÚBLICO DE MINAS GERAIS. (PERMITE O
APROVEITAMENTO DO PROFESSOR NA FUNÇÃO DE AUXILIAR DE SECRETARIA E
AUXILIAR DE BIBLIOTECA ATÉ A CRIAÇÃO E IMPLANTAÇÃO DO QUADRO DO PESSOAL
ADMINISTRATIVO DAS UNIDADES DE ENSINO).","POSSIBILIDADE, APROVEITAMENTO, PROFESSOR, FUNÇÃO, AUXILIAR DE
SECRETARIA, AUXILIAR DE BIBLIOTECA, ESTABELECIMENTO DE ENSINO.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1981-10-22,000150175,PL. 1500 1981 - PROJETO DE LEI,,"ENSINO PÚBLICO ESTADUAL
EXECUTIVO
PESSOAL",NA,NA,LEI 8125 1981 - LEI ORDINÁRIA,NA,20150602,1358,malves,1981-10-20,"list(passo = 1, data = ""1981-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 11 1981, COM EMENDA\nEMENDA PUBLICADA NO DL EM 29 10 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 11 1981\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E EDUCAÇÃO (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 17 11 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 27 11 1981\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 12 12 1981\nVETO PARCIAL MANTIDO"")",list(),list(),"list(descricao = ""MSG 578 1981"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,"ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO",/legislacao/mineira/LEI/8125/1981,LEI 8125 1981 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
