dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,prazo,matricula,assuntoGeral,legislacaoCitada,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,local,arquivamento,autoresEstruturados,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,2711,1986,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DA IGREJA DE SÃO
VICENTE, COM SEDE NO DISTRITO DE CORREIA DE ALMEIDA, MUNICÍPIO
DE BARBACENA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BARBACENA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-28,000146639,PL. 2711 1986 - PROJETO DE LEI,NA,1697,UTILIDADE PÚBLICA,NA,NA,20120123,0920,rosanacf,1986-11-26,"list(passo = 1, data = ""1986-11-26"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2709,1986,DEPUTADO PAULO ARAÚJO                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A SANTA CASA DE MISERICÓRDIA
PADRE EUSTÁQUIO, COM SEDE NA CIDADE DE IBIÁ.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, IBIÁ.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-27,000146640,PL. 2709 1986 - PROJETO DE LEI,NA,2810,UTILIDADE PÚBLICA,NA,NA,20120123,0921,rosanacf,1986-11-25,"list(passo = 1, data = ""1986-11-25"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. JOSÉ LAVIOLA.\nRECEBEU O NÚMERO PL 58 1987."")","list(expressao = ""(PL adj '58' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 58 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2758%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 58, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 2810, nome = ""DEPUTADO PAULO ARAÚJO"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2708,1986,DEPUTADO PAULO ARAÚJO                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMERCIAL E INDUSTRIAL
DE CONTAGEM - ACIC -, COM SEDE NA CIDADE DE CONTAGEM.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONTAGEM.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-27,000146641,PL. 2708 1986 - PROJETO DE LEI,NA,2810,UTILIDADE PÚBLICA,NA,NA,20120123,0925,rosanacf,1986-11-25,"list(passo = 1, data = ""1986-11-25"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. RAIMUNDO ALBERGARIA.\nRECEBEU O NÚMERO PL 559 1987."")","list(expressao = ""(PL adj '559' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 559 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27559%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 559, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 2810, nome = ""DEPUTADO PAULO ARAÚJO"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2699,1986,GOVERNADOR DO ESTADO,"DISPÕE SOBRE O INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO
ESTADO DE MINAS GERAIS - IPSEMG. (REGIME JURÍDICO DO
IPSEMG - REGULAMENTAÇÃO ATRAVÉS DE DECRETO).",ADMINISTRAÇÃO PÚBLICA,NA,"ERRATA PUBLICADA NO DL EM 19 12 1986, PÁG 88.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-22,000146652,PL. 2699 1986 - PROJETO DE LEI,NA,,INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS (IPSEMG),NA,LEI 9380 1986 - LEI ORDINÁRIA,20131011,1658,rosanacf,1986-11-21,"list(passo = 1, data = ""1986-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1986, COM EMENDA 1\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1986\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 28 1 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 2 12 1986\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 19 12 1986\nVETO PARCIAL MANTIDO."")",list(),list(),"list(descricao = ""MSG 1307 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9380/1986,LEI 9380 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2698,1986,GOVERNADOR DO ESTADO,"ACRESCENTA PARÁGRAFOS AO ARTIGO 1 DA LEI 9263, DE 11 DE SETEMBRO DE 1986,
E DÁ OUTRAS PROVIDÊNCIAS. (ESTATUTO DO MAGISTÉRIO).","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","ALTERAÇÃO, ESTATUTO DO MAGISTÉRIO.
ALTERAÇÃO, NORMAS, REAJUSTAMENTO, VENCIMENTOS, SERVIDOR, QUADRO DE
PESSOAL, MAGISTÉRIO.
NORMAS, EXERCÍCIO, CARGO EM COMISSÃO, DIRETOR, ESTABELECIMENTO DE
ENSINO, SERVIDOR, OCUPANTE, CARGO EFETIVO, QUADRO DE PESSOAL,
MAGISTÉRIO.
NORMAS, OPÇÃO, JORNADA DE TRABALHO, INSPETOR ESCOLAR, QUADRO DE
PESSOAL, MAGISTÉRIO.
NORMAS, VENCIMENTOS, DIRETOR, ESTABELECIMENTO DE ENSINO.
NORMAS, REAJUSTAMENTO, VENCIMENTOS, SERVIDOR, QUADRO DE PESSOAL,
MAGISTÉRIO, DIREITOS, APOSTILAMENTO, CARGO EM COMISSÃO, DIRETOR,
ESTABELECIMENTO DE ENSINO.
NORMAS, OPÇÃO, CLASSE, QUADRO PERMANENTE, SERVIDOR, OCUPANTE, CARGO
EFETIVO, QUADRO SUPLEMENTAR, ADMINISTRAÇÃO DIRETA, EXECUTIVO.
PRORROGAÇÃO, PRAZO, OPÇÃO, VENCIMENTOS, SERVIDOR, GARANTIA,
REMUNERAÇÃO, CARGO EM COMISSÃO, DIREITOS, APOSTILAMENTO, APOSENTADORIA.
ALTERAÇÃO, DENOMINAÇÃO, INSPETORIA DE FINANÇAS, ÓRGÃOS, ADMINISTRAÇÃO
DIRETA, EXECUTIVO, TRANSFORMAÇÃO, SUPERINTENDÊNCIA DE FINANÇAS.
EXTINÇÃO, CARGO EM COMISSÃO, DIRETOR, QUADRO PERMANENTE, ADMINISTRAÇÃO
DIRETA, EXECUTIVO, LOTAÇÃO, INSPETORIA DE FINANÇAS.
CRIAÇÃO, CARGO EM COMISSÃO, DIRETOR, QUADRO PERMANENTE, ADMINISTRAÇÃO
DIRETA, EXECUTIVO, LOTAÇÃO, SUPERINTENDÊNCIA DE FINANÇAS.
REVOGAÇÃO, NORMAS, READAPTAÇÃO, PESSOA COM DEFICIÊNCIA, SERVIDOR PÚBLICO
ESTADUAL.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-22,000146653,PL. 2698 1986 - PROJETO DE LEI,NA,,"EXECUTIVO
ORGANIZAÇÃO ADMINISTRATIVA
PESSOA COM DEFICIÊNCIA
PESSOAL",NA,LEI 9347 1986 - LEI ORDINÁRIA,20150803,1038,m17461,1986-11-21,"list(passo = 1, data = ""1986-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1986, COM EMENDA 1\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1986\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 28 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 2 12 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 12 1986"")",list(),list(),"list(descricao = ""MSG 1306 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9347/1986,LEI 9347 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2697,1986,GOVERNADOR DO ESTADO,"CONCEDE PENSÃO ESPECIAL A JOÃO CESCHIATTI E DÁ OUTRAS
PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,NA,NA,TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-22,000146654,PL. 2697 1986 - PROJETO DE LEI,NA,,BENEFÍCIO PESSOAL,NA,LEI 9361 1986 - LEI ORDINÁRIA,20131011,1700,rosanacf,1986-11-21,"list(passo = 1, data = ""1986-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1986, COM EMENDA 1\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1986\nCOMISSÕES:\nJUSTIÇA, AÇÃO SOCIAL E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NEIF JABUR\nPUBLICAÇÃO: 28 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 5 12 1986\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 12 12 1986\nVETO PARCIAL MANTIDO."")",list(),list(),"list(descricao = ""MSG 1305 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9361/1986,LEI 9361 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2696,1986,GOVERNADOR DO ESTADO,"ALTERA DISPOSIÇÕES DA LEI 7855, DE 17 DE NOVEMBRO DE 1980, E DÁ
OUTRAS PROVIDÊNCIAS. (ALTERA A LEI ORGÂNICA DO INSTITUTO DE PREVIDÊNCIA
DO LEGISLATIVO DO ESTADO DE MINAS GERAIS E DÁ OUTRAS PROVIDÊNCIAS.)",ADMINISTRAÇÃO PÚBLICA,"ALTERAÇÃO, LEI ORGÂNICA, INSTITUTO DE PREVIDÊNCIA DO LEGISLATIVO DO
ESTADO DE MINAS GERAIS (IPLEMG).
ALTERAÇÃO, OBJETIVO, NORMAS, RECEITA, CONCESSÃO, BENEFÍCIO, ASSOCIADO,
INSTITUTO DE PREVIDÊNCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
(IPLEMG).
ALTERAÇÃO, NORMAS, COMPOSIÇÃO, DIRETORIA, INSTITUTO DE PREVIDÊNCIA DO
LEGISLATIVO DO ESTADO DE MINAS GERAIS (IPLEMG).
ALTERAÇÃO, NORMAS, SERVIÇO, APOIO ADMINISTRATIVO, INSTITUTO DE
PREVIDÊNCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS (IPLEMG).
NORMAS, PROVENTOS, APOSENTADORIA, DEPUTADO ESTADUAL, ASSOCIADO,
INSTITUTO DE PREVIDÊNCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
(IPLEMG).
ALTERAÇÃO, NORMAS, CONCESSÃO, PENSÃO ESPECIAL, VIÚVA, FILHO MENOR,
EX-DEPUTADO ESTADUAL.
AUTORIZAÇÃO, TRANSFORMAÇÃO, (PRELEGIS), ÓRGÃO AUTÔNOMO.
NORMAS, CONTAGEM, TEMPO, MANDATO ELETIVO, CONTRIBUIÇÃO, DEPUTADO
ESTADUAL, INSTITUTO DE PREVIDÊNCIA DO LEGISLATIVO DO ESTADO DE MINAS
GERAIS (IPLEMG), EFEITO, APOSENTADORIA, ESPECIFICAÇÃO, LEGISLATURA.
ALTERAÇÃO, NORMAS, DISPOSIÇÃO, INSTITUTO DE PREVIDÊNCIA DO LEGISLATIVO
DO ESTADO DE MINAS GERAIS (IPLEMG), SERVIDOR, QUADRO DE PESSOAL,
SECRETARIA, (ALMG).
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO SUPLEMENTAR.
REVOGAÇÃO, BENEFÍCIO, ABONO ESPECIAL, INSTITUTO DE PREVIDÊNCIA DO
LEGISLATIVO DO ESTADO DE MINAS GERAIS (IPLEMG)).",NA,TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-22,000146655,PL. 2696 1986 - PROJETO DE LEI,NA,,INSTITUTO DE PREVIDÊNCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS (IPLEMG),NA,LEI 9379 1986 - LEI ORDINÁRIA,20160517,1417,malves,1986-11-21,"list(passo = 1, data = ""1986-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 27 11 1986, COM EMENDAS\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1986\nCOMISSÕES:\nJUSTIÇA, AÇÃO SOCIAL E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ANTÔNIO ARAÚJO\nPUBLICAÇÃO: 26 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 2 12 1986\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 19 12 1986\nVETO PARCIAL MANTIDO."")",list(),list(),"list(descricao = ""MSG 1304 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9379/1986,LEI 9379 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2692,1986,DEPUTADO JOÃO NAVARRO                      PDS,"DECLARA DE UTILIDADE PÚBLICA A CONFERÊNCIA DE SÃO SEBASTIÃO,
DA CONFERÊNCIA DE SÃO VICENTE DE PAULO, COM SEDE NA CIDADE DE
BIQUINHAS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BIQUINHAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-22,000146656,PL. 2692 1986 - PROJETO DE LEI,NA,311,UTILIDADE PÚBLICA,NA,NA,20120123,0926,rosanacf,1986-11-20,"list(passo = 1, data = ""1986-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 29 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. JAIME MARTINS.\nRECEBEU O NÚMERO PL 47 1987."")","list(expressao = ""(PL adj '47' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 47 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2747%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 47, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2691,1986,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO PRONAOS DIVINÓPOLIS
AMORC, COM SEDE EM DIVINÓPOLIS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-22,000146657,PL. 2691 1986 - PROJETO DE LEI,NA,2036,UTILIDADE PÚBLICA,NA,NA,20120123,0926,rosanacf,1986-11-20,"list(passo = 1, data = ""1986-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 29 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. NINICO RESENDE.\nRECEBEU O NÚMERO PL 342 1987."")","list(expressao = ""(PL adj '342' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 342 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27342%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 342, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2690,1986,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE MOACYR PINTO DE CARVALHO À ESCOLA ESTADUAL CÓRREGO
DA FOICE, LOCALIZADA NO MUNICÍPIO DE GONÇALVES.
(EX-PREFEITO MUNICIPAL DE CONSOLAÇÃO).",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, GONÇALVES.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-21,000146659,PL. 2690 1986 - PROJETO DE LEI,NA,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120309,1515,rosanacf,1986-11-19,"list(passo = 1, data = ""1986-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 2 12 1986\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2687,1986,MESA DA ASSEMBLÉIA,"DISPÕE SOBRE O PLANO DE CARGOS DO QUADRO PERMANENTE DA SECRETARIA DA
ASSEMBLÉIA LEGISLATIVA PARA ADEQUÁ-LO À ESTRUTURA ORGÂNICA ESTABELECIDA
PELA RESOLUÇÃO 3800, DE 30 DE NOVEMBRO DE 1985, E DÁ OUTRAS PROVIDÊNCIAS.
(QUADRO ESPECÍFICO DE PROVIMENTO EM COMISSÃO E QUADRO ESPECÍFICO DE
PROVIMENTO EFETIVO).",ADMINISTRAÇÃO PÚBLICA,"NORMAS, ESTRUTURAÇÃO, QUADRO DE PESSOAL, SECRETARIA, (ALMG), EFEITO,
IMPLANTAÇÃO, ORGANIZAÇÃO ADMINISTRATIVA.
COMPOSIÇÃO, QUADRO DE PESSOAL, SECRETARIA, (ALMG), CARGO EM COMISSÃO,
DIREÇÃO, ASSESSORAMENTO SUPERIOR, ASSESSORAMENTO INTERMEDIÁRIO,
EXECUÇÃO, DIRETOR GERAL, SECRETÁRIO GERAL DA MESA, DIRETOR DE
DEPARTAMENTO, CONSULTOR CHEFE, PROCURADOR GERAL, AU
DITOR, CHEFE DE GABINETE, PROCURADOR ADJUNTO, ASSESSOR DE PROCEDIMENTOS
ADMINISTRATIVOS, ASSESSOR DO PROCESSO LEGISLATIVO, COORDENADOR,
SUPERVISOR DE GABINETE DE DEPARTAMENTO, CHEFE DE DIVISÃO, SUPERVISOR DE
GABINETE DE COORDENAÇÃO, SUPERVISOR DE GABINETE PARLAMENTAR, OFICIAL DE
GABINETE DO PRESIDENTE, ASSISTENTE PARLAMENTAR, ASSISTENTE
ADMINISTRATIVO, SECRETÁRIO PARLAMENTAR, AUXILIAR DE GABINETE
PARLAMENTAR, CARGO EFETIVO, NÍVEL SUPERIOR, SEGUNDO GRAU, PRIMEIRO
GRAU, ESCOLARIDADE, ANALISTA DE SISTEMAS, ASSISTENTE SOCIAL,
BIBLIOTECÁRIO, DENTISTA, CONSULTOR, CONTADOR, ENFERMEIRO, ENGENHEIRO,
FISIOTERAPEUTA, MÉDICO, PROCURADOR, PSICÓLOGO, REDATOR DE DOCUMENTOS
PARLAMENTARES, TAQUÍGRAFO PARLAMENTAR, TÉCNICO EM COMUNICAÇÃO SOCIAL,
TÉCNICO LEGISLATIVO, AUXILIAR LEGISLATIVO, PROGRAMADOR, SECRETÁRIO DE
COMISSÕES, AGENTE LEGISLATIVO, TÉCNICO EM CONTABILIDADE, AGENTE DE
ADMINISTRAÇÃO, AGENTE DE SEGURANÇA.
COMPOSIÇÃO, QUADRO SUPLEMENTAR, SECRETARIA, (ALMG), CARGO EM COMISSÃO,
GRUPO, EXECUÇÃO, DENTISTA, ENFERMEIRO, MÉDICO, ESCREVENTE PARLAMENTAR,
AGENTE PARLAMENTAR.
NORMAS, PROVIMENTO, CARGO EM COMISSÃO, RECRUTAMENTO LIMITADO, QUADRO DE
PESSOAL, SECRETARIA, (ALMG).
NORMAS, ENQUADRAMENTO, CARGO EFETIVO, SERVIDOR, QUADRO DE PESSOAL,
SECRETARIA, (ALMG).
NORMAS, PROGRESSÃO HORIZONTAL, SERVIDOR, OCUPANTE, CARGO EFETIVO,
QUADRO DE PESSOAL, SECRETARIA, (ALMG).
CRIAÇÃO, INCENTIVO FUNCIONAL, NORMAS, CONCESSÃO, SERVIDOR, OCUPANTE,
CARGO EFETIVO, QUADRO DE PESSOAL, SECRETARIA, (ALMG).
CRIAÇÃO, GRATIFICAÇÃO DE NÍVEL SUPERIOR, ESCOLARIDADE, NORMAS,
CONCESSÃO, SERVIDOR, QUADRO DE PESSOAL, SECRETARIA, (ALMG).
NORMAS, CONCESSÃO, VANTAGENS PECUNIÁRIAS, SERVIDOR, OCUPANTE, CARGO EM
COMISSÃO, PROCURADOR GERAL, QUADRO DE PESSOAL, SECRETARIA, (ALMG),
PRESTAÇÃO, ASSESSORAMENTO, CONSELHO ADMINISTRATIVO.
NORMAS, CÁLCULO, GRATIFICAÇÃO DE FUNÇÃO AUXILIAR DA ATIVIDADE
PARLAMENTAR, CONCESSÃO, SERVIDOR, QUADRO DE PESSOAL, SECRETARIA,
(ALMG).
NORMAS, PROIBIÇÃO, ACUMULAÇÃO, VANTAGEM PESSOAL, GRATIFICAÇÃO POR
ENCARGOS EXTRAORDINÁRIOS, SERVIDOR, QUADRO DE PESSOAL, SECRETARIA,
(ALMG).
NORMAS, INTEGRAÇÃO, GRUPO ESPECIAL, QUADRO DE PESSOAL, SECRETARIA,
(ALMG), SERVIDOR, OCUPANTE, CARGO EM COMISSÃO.
NORMAS, PROVIMENTO, CARGO EFETIVO, SERVIDOR, OCUPANTE, CARGO EM
COMISSÃO, INTEGRAÇÃO, GRUPO ESPECIAL, QUADRO DE PESSOAL, (ALMG).
NORMAS, APOSTILAMENTO, SERVIDOR, OCUPANTE, EXERCÍCIO EFETIVO, CARGO EM
COMISSÃO, QUADRO DE PESSOAL, SECRETARIA, (ALMG).
NORMAS, CONCESSÃO, GRATIFICAÇÃO DE FUNÇÃO, AGENTE DE SEGURANÇA, QUADRO
DE PESSOAL, SECRETARIA, (ALMG).
AUTORIZAÇÃO, (ALMG), CONCESSÃO, SUBSÍDIO, ENTIDADE, SERVIDOR.
ABERTURA, CRÉDITO SUPLEMENTAR, (ALMG).","ERRATAS PUBLICADAS NO DL EM:
19 11 1986, PÁG 38
21 11 1986, PÁG 37
5 12 1986
16 12 1986, PÁG 40",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-18,000146662,PL. 2687 1986 - PROJETO DE LEI,NA,,"ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS (ALMG)
PESSOAL",NA,LEI 9384 1986 - LEI ORDINÁRIA,20131011,1709,rosanacf,1986-11-17,"list(passo = 1, data = ""1986-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1986, COM EMENDAS\nEMENDAS PUBLICADAS NO DL EM 21 4 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1986, NA FORMA DO VENCIDO EM PRIMEIRA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1986\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: (NÃO CONSTA)\nMESA DA ASSEMBLÉIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SÉRGIO EMÍLIO\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARTUR FAGUNDES\nPUBLICAÇÃO: 2 12 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1986"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9384/1986,LEI 9384 1986 - LEI ORDINÁRIA,NA
