dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,regime,tema,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,340,1983,DEPUTADO PAULO FERRAZ                      PMDB,"VEDA A REMOÇÃO DE QUALQUER OBJETO INTEGRANTE DO PATRIMÔNIO
HISTÓRICO E CULTURAL DO ESTADO DE MINAS GERAIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-09-24,000149037,PL. 340 1983 - PROJETO DE LEI,2049,NA,NA,20100203,1050,moreka,1983-09-22,"list(passo = 1, data = ""1983-09-22"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2049, nome = ""DEPUTADO PAULO FERRAZ"", partido = ""PMDB"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,339,1983,DEPUTADO JUAREZ HOSKEN                     PMDB,"AUTORIZA O PODER EXECUTIVO A CONCEDER, ATRAVÉS DE CONVÊNIO, AJUDA
FINANCEIRA, EM CARÁTER PERMANENTE, À CAMPANHA NACIONAL DE ESCOLAS
DA COMUNIDADE - CNEC.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-09-24,000149038,PL. 339 1983 - PROJETO DE LEI,2041,NA,NA,19980101,NA,Carga,1983-09-22,"list(passo = 1, data = ""1983-09-22"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, AO FINAL DA 10ª LEGISLATURA."")",list(),list(),NULL,N,NA,NA,"list(id = 2041, nome = ""DEPUTADO JUAREZ HOSKEN"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,338,1983,DEPUTADO LUIZ ALBERTO RODRIGUES            PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL PROFESSOR INÁCIO CASTILHO À
ESCOLA ESTADUAL CONJUNTO SANTA LUZIA, DO MUNICÍPIO DE UBERLÂNDIA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, UBERLÂNDIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-09-24,000149039,PL. 338 1983 - PROJETO DE LEI,2042,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8494 1983 - LEI ORDINÁRIA,20120503,1615,rosanacf,1983-09-22,"list(passo = 1, data = ""1983-09-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 9 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 11 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO\nPUBLICAÇÃO: 4 11 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO\nPUBLICAÇÃO: 23 11 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 12 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2042, nome = ""DEPUTADO LUIZ ALBERTO RODRIGUES"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8494/1983,LEI 8494 1983 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,337,1983,DEPUTADO JOSÉ LAVIOLA                      PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO DR.
HERMÓGENES TEIXEIRA LADEIRA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-09-24,000149040,PL. 337 1983 - PROJETO DE LEI,1471,NA,LEI 8607 1984 - LEI ORDINÁRIA,20020207,NA,MSILVIA,1983-09-22,"list(passo = 1, data = ""1983-09-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 9 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1984\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO JOSÉ GERALDO DE FARIA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 17 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO ARAÚJO\nPUBLICAÇÃO: 9 6 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 10 7 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 7 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8607/1984,LEI 8607 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,336,1983,DEPUTADO EURÍPEDES CRAIDE                  PMDB,"DÁ A DENOMINAÇÃO DE RANDOLFO DE MELO REZENDE À RODOVIA QUE LIGARÁ
UBERABA À NOVA PONTE.","DENOMINAÇÃO, RODOVIA, MUNICÍPIO, UBERABA, NOVA PONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-09-22,000149042,PL. 336 1983 - PROJETO DE LEI,1187,PRÓPRIO PÚBLICO,LEI 8556 1984 - LEI ORDINÁRIA,20120309,1056,rosanacf,1983-09-20,"list(passo = 1, data = ""1983-09-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 9 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 4 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 4 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 17 11 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 3 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 19 4 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 5 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8556/1984,LEI 8556 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,334,1983,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL JOSÉ VICENTE BARSA À ESCOLA
ESTADUAL DE SÃO GERALDO, EM TUMIRITINGA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, TUMIRITINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-09-21,000149044,PL. 334 1983 - PROJETO DE LEI,1471,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9093 1985 - LEI ORDINÁRIA,20120503,1616,rosanacf,1983-09-19,"list(passo = 1, data = ""1983-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 8 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 21 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 6 12 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 12 1985"")",list(),list(),"list(descricao = ""PL. 354 1979"")",N,NA,NA,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/9093/1985,LEI 9093 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,333,1983,DEPUTADO JOÃO NAVARRO                      PDS,"DECLARA DE UTILIDADE PÚBLICA O ASILO SÃO JOSÉ DA CONFERÊNCIA
VICENTINA NOSSA SENHORA DO PORTO, COM SEDE NA CIDADE DE
ANDRELÂNDIA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ANDRELÂNDIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-09-21,000149045,PL. 333 1983 - PROJETO DE LEI,311,UTILIDADE PÚBLICA,LEI 8508 1983 - LEI ORDINÁRIA,20120130,1604,rosanacf,1983-09-19,"list(passo = 1, data = ""1983-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 11 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 4 11 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 23 11 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 7 12 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 12 1983"")",list(),list(),"list(expressao = ""(PL adj 2253 adj 1982[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 2253 1982"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+2253+adj+1982%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 2253, ano = 1982)",N,NA,NA,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8508/1983,LEI 8508 1983 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,332,1983,DEPUTADO RAIMUNDO ALBERGARIA               PDS,DÁ DENOMINAÇÃO DE JOSÉ ABRANTES REI AO FÓRUM DE MALACACHETA.,"DENOMINAÇÃO, FÓRUM, COMARCA DE MALACACHETA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-09-21,000149046,PL. 332 1983 - PROJETO DE LEI,1698,PRÓPRIO PÚBLICO,NA,20120503,1618,rosanacf,1983-09-19,"list(passo = 1, data = ""1983-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 10 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 11 10 1983\nRETIRADO PELO AUTOR\nARQUIVADO EM 5 7 1985"")",list(),list(),NULL,N,NA,NA,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,331,1983,DEPUTADO ADEMIR LUCAS                      PMDB,"DENOMINA DE CENTRO DE SAÚDE ELBER RIBEIRO DE OLIVEIRA O CENTRO DE
SAÚDE DA CIDADE DE ESMERALDAS.","DENOMINAÇÃO, CENTRO DE SAÚDE, MUNICÍPIO, ESMERALDAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-09-21,000149047,PL. 331 1983 - PROJETO DE LEI,2030,PRÓPRIO PÚBLICO,LEI 8499 1983 - LEI ORDINÁRIA,20120503,1620,rosanacf,1983-09-19,"list(passo = 1, data = ""1983-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 11 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 4 11 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 23 11 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 7 12 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8499/1983,LEI 8499 1983 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,330,1983,DEPUTADO RONALDO CARVALHO                  PMDB,"REGULAMENTA O USO DE AGROTÓXICOS E OUTROS BIOCIDAS NO ESTADO DE MINAS
GERAIS E DÁ OUTRAS PROVIDÊNCIAS.","DEFINIÇÃO, AGROTÓXICO.
NORMAS, CADASTRAMENTO, CONSELHO ESTADUAL DE POLÍTICA AMBIENTAL (COPAM),
ATIVIDADE, IMPORTAÇÃO, PRODUÇÃO, MANIPULAÇÃO, DISTRIBUIÇÃO,
COMERCIALIZAÇÃO, UTILIZAÇÃO, AGROTÓXICO.
NORMAS, IMPUGNAÇÃO, CANCELAMENTO, CADASTRAMENTO, AGROTÓXICO.
LICENCIAMENTO, CONSELHO ESTADUAL DE POLÍTICA AMBIENTAL (COPAM),
SECRETARIA DE ESTADO DE SAÚDE (SES), INSTALAÇÃO, FUNCIONAMENTO,
ESTABELECIMENTO COMERCIAL, EMPRESA, ATIVIDADE, AGROTÓXICO.  RESTRIÇÃO,
UTILIZAÇÃO, AGROTÓXICO.
COMPETÊNCIA, (ALMG), CONTROLE, CONTAMINAÇÃO, MEIO AMBIENTE, AGROTÓXICO.
NORMAS, CADASTRAMENTO, SECRETARIA DE ESTADO DE SAÚDE (SES), PESSOA
JURÍDICA, PESSOA FÍSICA, COMERCIALIZAÇÃO, AGROTÓXICO.
NORMAS, COMERCIALIZAÇÃO, RECEITUÁRIO, BULA, AGROTÓXICO. PENALIDADE,
DESCUMPRIMENTO, NORMAS, AGROTÓXICO.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1983-09-21,000149048,PL. 330 1983 - PROJETO DE LEI,2814,"AGROPECUÁRIA
MEIO AMBIENTE",LEI 9121 1985 - LEI ORDINÁRIA,20170310,1528,malves,1983-09-19,"list(passo = 1, data = ""1983-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 10 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 9 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 11 1985, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1985\nSUBSTITUTIVOS APRESENTADOS EM PLENÁRIO E PUBLICADOS EM 12 6 1985.\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 21 11 1984\nAGROPECUÁRIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ DA CONCEIÇÃO\nPUBLICAÇÃO: 21 11 1984\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 21 11 1984\nJUSTIÇA (PARA EMITIR PARECER SOBRE SUBSTITUTIVOS 1 E 2)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 21 6 1985\nAGROPECUÁRIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CLODESMIDT RIANI\nPUBLICAÇÃO: 23 10 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 12 12 1985\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 31 12 1985\nOBS.: MANTIDO O VETO, NOS TERMOS DO PARÁGRAFO SEXTO DO ART. 44 DA\nCONSTITUIÇÃO DO ESTADO."")",list(),"list(expressao = ""(PL adj '694' adj 1984[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 694 1984"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27694%27+adj+1984%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 694, ano = 1984)",NULL,N,NA,NA,"list(id = 2814, nome = ""DEPUTADO RONALDO CARVALHO"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,"AGROPECUÁRIA
MEIO AMBIENTE",NA,/legislacao/mineira/LEI/9121/1985,LEI 9121 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,329,1983,DEPUTADO JACIEL PEREIRA                    PMDB,"AUTORIZA O PODER EXECUTIVO A DECLARAR DE UTILIDADE PÚBLICA, PARA
DESAPROPRIAÇÃO DE PLENO DOMÍNIO OU CONSTITUIÇÃO DE SERVIDÃO, O
IMÓVEL QUE MENCIONA, SITUADO NO MUNICÍPIO DE BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-09-20,000149049,PL. 329 1983 - PROJETO DE LEI,2936,UTILIDADE PÚBLICA,NA,20120130,1606,rosanacf,1983-09-16,"list(passo = 1, data = ""1983-09-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 10 1983\nARQUIVADO AO FINAL DA LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2936, nome = ""DEPUTADO JACIEL PEREIRA"", partido = ""PMDB"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,328,1983,GOVERNADOR DO ESTADO,"APROVA O QUINTO ADITAMENTO AO ACORDO DE COMUNHÃO DE INTERESSES
ENTRE O ESTADO DE MINAS GERAIS E A FIAT S.P.A E O III ACORDO DE
ACIONISTAS ENTRE AS MESMAS PARTES E DEMAIS ACIONISTAS DA FIAT
AUTOMÓVEIS S/A - FIASA, E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-09-20,000149050,PL. 328 1983 - PROJETO DE LEI,NA,NA,LEI 8457 1983 - LEI ORDINÁRIA,19980101,NA,Carga,1983-09-16,"list(passo = 1, data = ""1983-09-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 11 10 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 10 1983\nCOMISSÕES:\nJUSTIÇA, ECONOMIA, FINANÇAS (REUNIÃO CONJUNTA)\nPERDEU PRAZO NAS COMISSÕES\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 18 10 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 10 1983"")",list(),list(),"list(descricao = ""MSG 120 1983"")",N,NA,NA,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8457/1983,LEI 8457 1983 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,476,1983,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL AO MUNICÍPIO DE CORAÇÃO DE
JESUS.","AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, CORAÇÃO DE JESUS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-12-23,000148899,PL. 476 1983 - PROJETO DE LEI,,IMÓVEL,LEI 8555 1984 - LEI ORDINÁRIA,20120530,1715,rosanacf,1983-12-21,"list(passo = 1, data = ""1983-12-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 13 4 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 4 1984\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: 30 3 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 19 4 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 5 1984"")",list(),list(),"list(descricao = ""MSG 190 1983"")",N,NA,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/8555/1984,LEI 8555 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,475,1983,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE SÃO PEDRO DO SUAÇUÍ
IMÓVEIS QUE MENCIONA.","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, SÃO PEDRO DO SUAÇUÍ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-12-13,000148900,PL. 475 1983 - PROJETO DE LEI,,IMÓVEL,LEI 8554 1984 - LEI ORDINÁRIA,20120530,1717,rosanacf,1983-12-09,"list(passo = 1, data = ""1983-12-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 13 4 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 4 1984\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 30 3 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 19 4 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 5 1984"")",list(),list(),NULL,N,NA,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/8554/1984,LEI 8554 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,474,1983,DEPUTADO PETRÔNIO MATIAS                   PMDB,"DECLARA DE UTILIDADE PÚBLICA A IGREJA EVANGÉLICA BOAS NOVAS
DE SALVAÇÃO, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-12-06,000148908,PL. 474 1983 - PROJETO DE LEI,2812,UTILIDADE PÚBLICA,NA,20120130,1118,rosanacf,1983-11-29,"list(passo = 1, data = ""1983-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 3 1984\nARQUIVADO. FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2812, nome = ""DEPUTADO PETRÔNIO MATIAS"", partido = ""PMDB"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,473,1983,DEPUTADO JUAREZ HOSKEN                     PMDB,"AUTORIZA O PODER EXECUTIVO A CRIAR UMA ESCOLA TÉCNICA DE
AGRICULTURA NO MUNICÍPIO DE MANHUAÇU.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-12-06,000148909,PL. 473 1983 - PROJETO DE LEI,2041,NA,NA,20100208,1113,moreka,1983-11-29,"list(passo = 1, data = ""1983-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 3 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO ARAÚJO\nPARECERES PUBLICADOS EM 10 5 1984\nARQUIVADO. FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2041, nome = ""DEPUTADO JUAREZ HOSKEN"", partido = ""PMDB"")",NA,NA,NA,NA,NA
